mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num
4773368689066758,2022-05-26 13:34,啦舞漫妮,https://weibo.com/1960673615?refer_flag=1001030103_,#人教版数学教材# #人教版数学教材插图引争议# #人教社回应数学教材插画难看#  我的天，这些图真的是有问题，很多家长肯定没仔细看过，孩子们天天看，时间长了肯定会受影响。这不是普通的错误，这是故意为之，希望国家严查。@微言教育 @人民日报 @中央人民广播电台,荣耀V30 5G,,,https://wx1.sinaimg.cn/orj360/74ed7456gy1h2lpf9877fj20am0e6jsq.jpg https://wx3.sinaimg.cn/orj360/74ed7456gy1h2lpf8rto9j20hw0hwacn.jpg https://wx3.sinaimg.cn/orj360/74ed7456gy1h2lpf9mq4yj20ht0htgp0.jpg https://wx1.sinaimg.cn/orj360/74ed7456gy1h2lpfa5606j20dv0ie0us.jpg https://wx4.sinaimg.cn/orj360/74ed7456gy1h2lpiiorhmj21jk1jkqga.jpg https://wx1.sinaimg.cn/orj360/74ed7456gy1h2lpijcxyaj20to0tojxt.jpg,https://weibo.com/1960673615/LuMEAC2G2?refer_flag=1001030103_,0,0,0
4773368639520940,2022-05-26 13:33,小浪烟台频道,https://weibo.com/7707400345?refer_flag=1001030103_,【#人教社称已着手重新绘制相关教材#】近日，#人教版数学教材插图引争议#。对此人教社回应：“我们关注到网上有关小学数学教材封面和插图的意见，及时组织专家认真研究，对社会各界好的意见建议虚心采纳，已着手重新绘制有关册次数学教材封面和部分插图，改进画法画风，提高艺术水平，充分发挥教材封面和插图的育人作用。同时，我们将举一反三，全面评估所出版教材的封面、插图，进一步提高设计质量。” #人教社回应数学教材插画难看# L四川观察的微博视频 收起d,微博视频号,,,,https://weibo.com/7707400345/LuMEvDWPy?refer_flag=1001030103_,0,0,0
4773368635590536,2022-05-26 13:33,它来了它们来了它们来送了,https://weibo.com/6662867254?refer_flag=1001030103_,#人教版数学教材插图引争议#  敌人在内部 ​,微博客户端,,,,https://weibo.com/6662867254/LuMEvnslW?refer_flag=1001030103_,0,0,0
4773368621961361,2022-05-26 13:33,小嘛说陕西,https://weibo.com/7745944355?refer_flag=1001030103_,【#人教版数学教材插图引争议#】#如何看待人教版数学教材插图#近日，#人教版数学教材#插图引发争议。部分网友表示插画人物眼神奇怪、毫无美感，对比其他版本的教材插图存在明显审美差距，对此你怎么看？ （四川观察）L四川观察的微博视频 ​,深度报到Android,,,,https://weibo.com/7745944355/LuMEu8eeR?refer_flag=1001030103_,0,0,0
4773368597056629,2022-05-26 13:33,一只色笔,https://weibo.com/7755556189?refer_flag=1001030103_,#人教版数学教材插图引争议##人教版数学教材# …我说怎么会引起这么大的关注，看到插图真的会震惊这是中国啊 ​,荣耀20青春版,,,https://wx4.sinaimg.cn/thumb150/008sRwrXgy1h2lqx80gtjj30qo0zktc8.jpg https://wx1.sinaimg.cn/thumb150/008sRwrXgy1h2lqx8me5yj30o01hcjus.jpg,https://weibo.com/7755556189/LuMErtBKB?refer_flag=1001030103_,0,0,0
4773368572937617,2022-05-26 13:33,奉氏锦鲤,https://weibo.com/1764397424?refer_flag=1001030103_,#人教版数学教材插图引争议# 这边去搜索互联网历史，发现这个问题2017年有人在知乎上提出了疑问。当时没有人关注，2021年又有用户对问题进行补充，才已发了关注。很显然就是内部有鬼，也有人发现了，却苦于没有途径公诸天下。 ​,新版微博 weibo.com,,,https://wx3.sinaimg.cn/thumb150/692a9170gy1h2lqx34ugpj20f30h8n2p.jpg https://wx3.sinaimg.cn/thumb150/692a9170gy1h2lqx3dh47j20f90cwq6i.jpg https://wx1.sinaimg.cn/thumb150/692a9170gy1h2lqx3nni9j20hg0enjw7.jpg,https://weibo.com/1764397424/LuMEpckcV?refer_flag=1001030103_,0,1,1
4773368551968545,2022-05-26 13:33,自在洒脱很佛系,https://weibo.com/5517295939?refer_flag=1001030103_,#人教版数学教材插图引争议#,nova7Pro你在焦点在,,,,https://weibo.com/5517295939/LuMEn8g6J?refer_flag=1001030103_,0,0,0
4773368526800955,2022-05-26 13:33,宽心慢走,https://weibo.com/3554243615?refer_flag=1001030103_,【#人教版数学教材插图引争议#】#如何看待人教版数学教材插图#近日，#人教版数学教材#插图引发争议。部分网友表示插画人物眼神奇怪、毫无美感，对比其他版本的教材插图存在明显审美差距，对此你怎么看？ （四川观察）L四川观察的微博视频 ​ ​​​,Redmi 9A,,,,https://weibo.com/3554243615/LuMEksxeP?refer_flag=1001030103_,0,0,0
4773368514218961,2022-05-26 13:33,朦胧倩影_,https://weibo.com/3824510396?refer_flag=1001030103_,网上业余的都画的好看多了#人教版数学教材插图引争议#,iPhone客户端,,,,https://weibo.com/3824510396/LuMEjhHxL?refer_flag=1001030103_,0,0,0
4773368378691800,2022-05-26 13:32,保佑小梁挣大钱,https://weibo.com/5809865820?refer_flag=1001030103_,#人教版数学教材插图引争议#我刚点开这个热搜，还以为又是那些举报动画片的家长鸡蛋里挑骨头的出来作妖…可是看到内容真的好气！！什么垃圾插图竟然在教科书上带了十年才被爆！！？？这影响了多少孩子的童年！！希望国家上级能够严查严惩！莫要让大家再失望了… ​,荣耀V40 前所未感,,,,https://weibo.com/5809865820/LuME5At8k?refer_flag=1001030103_,0,0,8
4773368341464802,2022-05-26 13:32,往事如烟1121,https://weibo.com/1233691305?refer_flag=1001030103_,【人教版数学教材插图引争议】发展动态快速get👉👉👉：O人教版数学教材插图引争议 ​,华为手机,,,https://wx1.sinaimg.cn/orj360/4988a2a9ly8h2lqw2ggckj20u01f5n4k.jpg,https://weibo.com/1233691305/LuME2693Q?refer_flag=1001030103_,0,0,0
